date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,Volume,BuyAmount,SellAmount,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,Dealer_Hedging_buy,Dealer_self_buy,Foreign_Investor_buy,Investment_Trust_buy,Dealer_Hedging_sell,Dealer_self_sell,Foreign_Investor_sell,Investment_Trust_sell
2006-12-14,0050,7325000,406413400,55.3,55.65,55.1,55.6,0.35,401,,,,343,0,156250,200,3276,3133,15,14,0,156250,57,477,434,,,,,,,,
2006-12-15,0050,8594000,481309250,55.9,56.15,55.9,55.95,0.35,568,,,,32,0,158000,159,3149,3276,5,24,0,158000,18,471,477,,,,,,,,
2006-12-18,0050,2053000,115707750,56.0,56.8,55.95,56.7,0.75,455,,,,24,0,158000,137,3036,3149,22,16,0,158000,38,493,471,,,,,,,,
2006-12-19,0050,3230000,182602200,56.65,56.75,56.35,56.45,-0.25,317,,,,37,0,158500,3,3070,3036,0,37,0,158500,3,459,493,,,,,,,,
2006-12-20,0050,2593010,146517854,56.7,56.7,56.3,56.5,0.05,266,,,,87,0,158875,57,3100,3070,5,15,0,158875,1,445,459,,,,,,,,
2006-12-21,0050,3761113,212917313,56.5,57.0,56.5,56.5,0.0,305,,,,11,0,159125,111,3000,3100,6,13,0,159125,11,443,445,,,,,,,,
2006-12-22,0050,562050,31799372,56.5,56.7,56.5,56.5,0.0,200,,,,11,0,159125,11,3000,3000,5,13,0,159125,11,441,443,,,,,,,,
2006-12-25,0050,558000,31485300,56.5,56.5,56.3,56.4,-0.1,141,,,,12,0,159000,19,2993,3000,8,11,0,159000,4,434,441,,,,,,,,
2006-12-26,0050,6184000,351996550,56.4,57.1,56.4,56.75,0.35,467,,,,36,0,159750,25,3004,2993,5,9,0,159750,10,435,434,,,,,,,,
2006-12-27,0050,4700000,268735200,57.1,57.35,57.0,57.05,0.3,397,,,,408,0,160000,374,3038,3004,5,1,0,160000,8,442,435,,,,,,,,
2006-12-28,0050,2689112,153327240,57.2,57.25,56.8,57.1,0.05,277,,,,81,0,161250,18,3101,3038,20,7,0,161250,2,437,442,,,,,,,,
2006-12-29,0050,5331100,306408924,57.15,57.75,57.15,57.75,0.65,608,,,,164,0,161250,122,3143,3101,1,6,0,161250,7,438,437,,,,,,,,
2007-01-02,0050,4907000,285899200,57.8,58.5,57.75,58.45,0.7,543,,,,120,0,161250,226,3037,3143,25,46,0,161250,21,413,438,,,,,,,,
2007-01-03,0050,6811000,399769200,58.55,58.95,58.45,58.7,0.25,558,,,,165,0,161250,246,2956,3037,0,9,0,161250,26,430,413,,,,,,,,
2007-01-04,0050,8554000,501661350,58.55,58.85,58.4,58.65,-0.05,511,,,,44,0,161250,42,2958,2956,2,5,0,161250,15,440,430,,,,,,,,
2007-01-05,0050,8675000,502791200,58.5,58.6,57.7,57.9,-0.75,727,,,,322,0,163125,113,3167,2958,25,25,0,163125,16,431,440,,,,,,,,
2007-01-08,0050,5904440,337193430,57.2,57.3,56.8,57.05,-0.85,767,,,,247,0,166125,60,3354,3167,7,36,0,166125,4,399,431,,,,,,,,
2007-01-09,0050,7785200,445811100,57.05,57.5,57.0,57.3,0.25,540,,,,137,0,166125,35,3456,3354,7,15,0,166125,16,400,399,,,,,,,,
2007-01-10,0050,11543000,652871300,56.95,56.95,56.35,56.5,-0.8,870,,,,356,0,168500,120,3692,3456,28,23,0,168500,1,378,400,,,,,,,,
2007-01-11,0050,7733200,437656340,57.1,57.1,56.15,56.25,-0.25,642,,,,178,0,169375,112,3758,3692,8,11,0,169375,58,425,378,,,,,,,,
2007-01-12,0050,8203020,469822924,56.7,57.6,56.7,57.5,1.25,803,,,,177,0,170125,405,3530,3758,37,33,0,170125,50,442,425,,,,,,,,
2007-01-15,0050,3373000,194347100,57.6,57.95,57.4,57.9,0.4,420,,,,12,0,170250,171,3371,3530,17,6,0,170250,8,444,442,,,,,,,,
2007-01-16,0050,4659000,269934950,57.85,58.05,57.55,57.55,-0.35,438,,,,45,0,170375,134,3282,3371,7,11,0,170375,22,455,444,,,,,,,,
2007-01-17,0050,3575000,206355650,57.5,58.05,57.2,58.0,0.45,459,,,,6,0,170375,83,3205,3282,15,16,0,170375,38,477,455,,,,,,,,
2007-01-18,0050,10224000,594754800,58.0,58.4,57.85,58.4,0.4,662,,,,62,1,171250,117,3149,3205,8,16,0,171250,27,488,477,,,,,,,,
2007-01-19,0050,8632170,501360416,58.0,58.25,57.95,58.0,-0.4,387,,,,35,0,172500,41,3143,3149,5,18,0,172500,47,517,488,,,,,,,,
2007-01-22,0050,2587000,148834150,57.7,58.0,57.35,57.85,-0.15,343,,,,71,0,172500,25,3189,3143,6,10,0,172500,14,521,517,,,,,,,,
2007-01-23,0050,5278100,304584000,57.65,57.85,57.55,57.75,-0.1,223,,,,6,0,173250,6,3189,3189,5,57,0,173250,4,468,521,,,,,,,,
2007-01-24,0050,3868000,226287350,58.45,58.65,58.4,58.6,0.85,517,,,,62,0,173625,224,3027,3189,0,2,0,173625,41,507,468,,,,,,,,
2007-01-25,0050,7077000,415613050,58.8,58.9,58.55,58.75,0.15,520,,,,80,0,174375,104,3003,3027,0,22,0,174375,36,521,507,,,,,,,,
2007-01-26,0050,3841000,221371050,58.0,58.2,57.3,57.7,-1.05,678,,,,211,0,174500,77,3137,3003,16,57,0,174500,0,464,521,,,,,,,,
2007-01-29,0050,3340000,191060250,57.7,57.7,57.0,57.15,-0.55,586,,,,286,0,174875,55,3368,3137,8,16,0,174875,6,454,464,,,,,,,,
2007-01-30,0050,2603000,148592950,57.2,57.2,56.9,57.15,0.0,346,,,,105,0,175250,193,3280,3368,2,21,0,175250,36,469,454,,,,,,,,
2007-01-31,0050,4278000,242372250,57.15,57.2,56.2,56.7,-0.45,748,,,,435,0,175500,74,3641,3280,172,47,0,175500,5,427,469,,,,,,,,
2007-02-01,0050,4300000,244843850,57.3,57.3,56.55,56.75,0.05,423,,,,157,5,176000,266,3527,3641,15,37,0,176000,33,423,427,,,,,,,,
2007-02-02,0050,2830000,162110400,57.05,57.5,57.05,57.4,0.65,361,,,,73,0,177000,171,3429,3527,1,32,0,177000,18,409,423,,,,,,,,
2007-02-05,0050,5746000,329578650,57.4,57.55,57.2,57.3,-0.1,330,,,,23,0,177500,60,3392,3429,0,10,0,177500,8,407,409,,,,,,,,
2007-02-06,0050,2963000,170476550,57.35,57.85,57.3,57.8,0.5,365,,,,41,0,177500,140,3293,3392,11,7,0,177500,34,434,407,,,,,,,,
2007-02-07,0050,3809000,220454250,57.8,58.0,57.7,57.85,0.05,345,,,,112,0,177500,113,3292,3293,10,1,0,177500,17,450,434,,,,,,,,
2007-02-08,0050,4553000,263471600,58.05,58.05,57.5,57.8,-0.05,391,,,,34,0,177625,45,3281,3292,8,2,0,177625,17,465,450,,,,,,,,
2007-02-09,0050,4620000,267511850,57.65,58.1,57.65,57.75,-0.05,358,,,,81,0,178125,82,3280,3281,1,2,0,178125,23,486,465,,,,,,,,
2007-02-12,0050,14262000,817854400,57.65,57.65,57.05,57.2,-0.55,808,,,,87,0,180250,23,3344,3280,0,62,0,180250,29,453,486,,,,,,,,
2007-02-13,0050,9622100,546981999,56.9,57.25,56.55,56.7,-0.5,868,,,,169,14,186625,28,3471,3344,5,68,0,186625,68,453,453,,,,,,,,
2007-02-14,0050,3203040,182491700,56.95,57.2,56.85,57.15,0.45,344,,,,57,0,186875,65,3463,3471,12,32,0,186875,10,431,453,,,,,,,,
2007-02-26,0050,11768000,682005150,57.7,58.2,57.7,57.95,0.8,763,,,,152,0,187250,177,3432,3457,30,13,0,187250,22,440,431,,,,,,,,
2007-02-27,0050,3151000,182451250,58.05,58.05,57.75,57.75,-0.2,379,,,,49,0,187375,45,3436,3432,16,70,0,187375,23,393,440,,,,,,,,
2007-03-01,0050,18630100,1045615075,56.5,56.75,55.75,56.05,-1.7,2398,,,,572,0,187000,175,3833,3436,69,63,0,187000,32,362,393,,,,,,,,
2007-03-02,0050,10259500,571108375,55.55,55.9,55.35,55.7,-0.35,3383,,,,384,0,187875,93,4124,3833,89,24,0,187875,63,401,362,,,,,,,,
2007-03-03,0050,6955000,384423800,55.1,55.5,55.05,55.35,-0.35,876,,,,222,0,188125,130,4216,4124,2,26,0,188125,63,438,401,,,,,,,,
2007-03-05,0050,16348360,883171226,54.75,55.0,53.05,53.45,-1.9,2375,,,,895,0,192000,75,5036,4216,96,116,0,192000,140,462,438,,,,,,,,
2007-03-06,0050,6736500,362450850,53.55,54.2,53.5,54.0,0.55,955,,,,226,20,192875,156,5086,5036,19,65,0,192875,124,521,462,,,,,,,,
2007-03-07,0050,6500780,353039554,54.35,54.55,54.05,54.3,0.3,915,,,,114,1,192250,261,4938,5086,79,12,0,192250,262,771,521,,,,,,,,
2007-03-08,0050,4607968,251581289,54.35,54.95,54.35,54.95,0.65,753,,,,42,0,191625,205,4775,4938,33,37,0,191625,77,811,771,,,,,,,,
2007-03-09,0050,2197150,120588425,55.0,55.15,54.75,54.75,-0.2,376,,,,29,0,191500,152,4652,4775,25,77,0,191500,124,858,811,,,,,,,,
2007-03-12,0050,3100287,171025707,55.0,55.35,54.8,55.3,0.55,454,,,,23,0,191375,212,4463,4652,40,49,0,191375,81,890,858,,,,,,,,
2007-03-13,0050,4187100,232915675,55.35,55.8,55.35,55.8,0.5,650,,,,5,0,190625,284,4184,4463,14,38,0,190625,64,916,890,,,,,,,,
2007-03-14,0050,4769100,261144350,54.8,54.95,54.6,54.95,-0.85,757,,,,638,0,190500,158,4664,4184,22,36,0,190500,315,1195,916,,,,,,,,
2007-03-15,0050,3811500,212065699,55.1,55.9,55.1,55.75,0.8,721,,,,43,0,190500,120,4587,4664,39,91,0,190500,67,1171,1195,,,,,,,,
2007-03-16,0050,3308050,184700490,55.7,56.05,55.6,55.85,0.1,638,,,,54,0,190250,251,4390,4587,46,48,0,190250,86,1209,1171,,,,,,,,
2007-03-19,0050,5501513,308363641,56.0,56.25,55.7,56.0,0.15,503,,,,27,0,190250,87,4330,4390,38,72,0,190250,52,1189,1209,,,,,,,,
2007-03-20,0050,2572000,144689000,56.15,56.35,56.15,56.15,0.15,409,,,,61,96,190000,291,4004,4330,8,63,0,190000,67,1193,1189,,,,,,,,
2007-03-21,0050,2066050,116213960,56.25,56.35,56.15,56.25,0.1,814,,,,21,0,190375,78,3947,4004,8,5,0,190375,46,1234,1193,,,,,,,,
2007-03-22,0050,6557280,372942342,56.85,57.05,56.75,56.9,0.65,801,,,,17,161,190750,145,3658,3947,5,378,0,190750,37,893,1234,,,,,,,,
2007-03-23,0050,6675000,380137900,56.8,57.15,56.6,56.7,-0.2,540,,,,52,0,192125,79,3631,3658,36,255,0,192125,8,646,893,,,,,,,,
2007-03-26,0050,2386000,136039550,57.0,57.15,56.85,57.1,0.4,380,,,,16,0,193250,62,3585,3631,0,214,0,193250,0,432,646,,,,,,,,
2007-03-27,0050,3919000,223815400,57.1,57.45,56.65,56.9,-0.2,566,,,,10,0,193875,98,3497,3585,0,407,5,193875,0,20,432,,,,,,,,
2007-03-28,0050,3977000,223574600,57.1,57.1,55.8,56.25,-0.65,657,,,,0,0,193875,200,3297,3497,0,4,1,193875,0,15,20,,,,,,,,
2007-03-29,0050,2168000,121849100,55.8,56.6,55.7,56.55,0.3,313,,,,0,0,193875,5,3292,3297,0,0,0,193875,0,15,15,,,,,,,,
2007-03-30,0050,2547000,143604600,56.55,56.65,56.2,56.45,-0.1,222,,,,0,0,192250,25,3267,3292,0,0,0,192250,0,15,15,,,,,,,,
2007-04-02,0050,3743000,211867650,56.75,57.0,56.3,56.7,0.25,410,,,,54,0,191625,19,3302,3267,46,0,0,191625,97,112,15,,,,,,,,
2007-04-03,0050,1694050,95888400,56.65,56.85,56.3,56.85,0.15,296,,,,22,0,191250,36,3288,3302,12,1,0,191250,92,203,112,,,,,,,,
2007-04-04,0050,7977100,459395380,57.4,57.95,57.3,57.75,0.9,1136,,,,29,0,191250,252,3065,3288,20,9,6,191250,152,340,203,,,,,,,,
2007-04-09,0050,5461100,316962819,58.0,58.15,57.9,58.15,0.4,640,,,,69,3,191625,72,3059,3065,22,72,0,191625,62,330,340,,,,,,,,
2007-04-10,0050,6659000,385130400,58.1,58.1,57.55,58.1,-0.05,675,,,,26,60,191500,88,2937,3059,0,33,0,191500,47,344,330,,,,,,,,
2007-04-11,0050,10530100,614751150,58.1,58.55,58.05,58.5,0.4,1060,,,,5,6,191375,102,2834,2937,22,25,0,191375,56,375,344,,,,,,,,
2007-04-12,0050,9187138,534917551,58.3,58.4,58.05,58.25,-0.25,563,,,,43,0,191375,6,2871,2834,42,20,0,191375,18,373,375,,,,,,,,
2007-04-13,0050,4462000,257981350,58.25,58.3,57.5,57.6,-0.65,485,,,,169,0,190375,31,3009,2871,7,45,0,190375,71,399,373,,,,,,,,
2007-04-14,0050,2724000,157163000,57.6,57.85,57.6,57.75,0.15,163,,,,50,0,190375,6,3053,3009,11,38,0,190375,22,383,399,,,,,,,,
2007-04-16,0050,6475102,374865536,58.1,58.1,57.65,58.0,0.25,815,,,,59,0,190250,124,2988,3053,70,3,0,190250,100,480,383,,,,,,,,
2007-04-17,0050,10980000,634374050,58.25,58.3,57.25,57.45,-0.55,747,,,,144,100,189875,51,2981,2988,92,74,0,189875,86,492,480,,,,,,,,
2007-04-18,0050,7595000,436458350,57.55,57.65,57.3,57.65,0.2,382,,,,64,0,189125,19,3026,2981,9,27,0,189125,46,511,492,,,,,,,,
2007-04-19,0050,6772000,385744600,57.2,57.35,56.6,56.75,-0.9,775,,,,197,0,184625,41,3182,3026,7,113,0,184625,64,462,511,,,,,,,,
2007-04-20,0050,8209000,466821750,56.75,57.0,56.7,56.95,0.2,492,,,,38,295,177000,26,2899,3182,12,32,0,177000,8,438,462,,,,,,,,
2007-04-23,0050,8571000,495574150,57.55,58.1,57.5,57.85,0.9,784,,,,62,0,176250,256,2705,2899,61,108,0,176250,112,442,438,,,,,,,,
2007-04-24,0050,2483010,143657285,57.9,58.1,57.6,58.1,0.25,263,,,,26,0,175875,25,2706,2705,8,6,0,175875,17,453,442,,,,,,,,
2007-04-25,0050,1232000,70950200,57.8,57.85,57.45,57.6,-0.5,252,,,,65,0,175125,22,2749,2706,0,22,0,175125,64,495,453,,,,,,,,
2007-04-26,0050,6357000,366754150,57.95,58.0,57.55,57.7,0.1,234,,,,50,0,174625,14,2785,2749,7,18,0,174625,3,480,495,,,,,,,,
2007-04-27,0050,1070000,61475000,57.7,57.8,57.2,57.5,-0.2,206,,,,69,0,174125,15,2839,2785,9,7,0,174125,65,538,480,,,,,,,,
2007-04-30,0050,2287340,130089590,57.55,57.55,56.75,56.9,-0.6,400,,,,102,0,174125,42,2899,2839,56,74,0,174125,30,494,538,,,,,,,,
2007-05-02,0050,1825500,104980100,56.9,57.7,56.9,57.55,0.65,343,,,,12,0,173625,116,2795,2899,3,7,0,173625,140,627,494,,,,,,,,
2007-05-03,0050,5413160,314567810,57.8,58.3,57.8,58.2,0.65,865,,,,98,0,172875,490,2403,2795,10,11,0,172875,161,784,634,,,,,,,,
2007-05-04,0050,7333000,431779750,58.75,59.2,58.7,59.2,1.0,968,,,,94,0,172750,173,2324,2403,1,18,0,172750,17,783,784,,,,,,,,
2007-05-07,0050,7536160,448434421,59.45,59.65,59.3,59.55,0.35,663,,,,67,0,172625,157,2234,2324,40,182,0,172625,1,602,783,,,,,,,,
2007-05-08,0050,6876584,407393938,59.25,59.5,59.1,59.3,-0.25,415,,,,28,0,171875,28,2234,2234,10,73,0,171875,92,621,602,,,,,,,,
2007-05-09,0050,5532100,326683435,59.1,59.25,58.9,58.95,-0.35,323,,,,39,0,171625,11,2262,2234,1,3,0,171625,85,703,621,,,,,,,,
2007-05-10,0050,9981000,590397800,59.25,59.35,59.0,59.25,0.3,517,,,,50,0,171500,11,2301,2262,2,1,0,171500,2,704,703,,,,,,,,
2007-05-11,0050,3311000,193749300,58.7,58.7,58.45,58.6,-0.65,325,,,,163,0,170125,9,2455,2301,16,13,0,170125,4,695,704,,,,,,,,
2007-05-14,0050,3819020,224348624,58.9,59.0,58.5,58.75,0.15,251,,,,18,0,170125,28,2445,2455,6,1,0,170125,26,720,695,,,,,,,,
2007-05-15,0050,3631020,211824213,58.55,58.6,58.05,58.15,-0.6,337,,,,69,1,170250,36,2477,2445,2,30,0,170250,13,703,720,,,,,,,,
2007-05-16,0050,1695000,98545300,58.05,58.25,58.0,58.2,0.05,178,,,,42,0,170250,23,2496,2477,55,29,0,170250,1,675,703,,,,,,,,
2007-05-17,0050,3784500,221937550,58.6,58.8,58.45,58.6,0.4,209,,,,62,0,170250,31,2527,2496,6,2,0,170250,49,722,675,,,,,,,,
2007-05-18,0050,1668100,97696000,58.55,58.7,58.25,58.5,-0.1,145,,,,6,0,170250,15,2518,2527,8,9,0,170250,18,731,722,,,,,,,,
2007-05-21,0050,2924702,172741089,59.0,59.6,58.5,59.6,1.1,444,,,,151,0,170000,135,2534,2518,22,252,0,170000,2,481,731,,,,,,,,
2007-05-22,0050,1929198,115215140,59.4,59.85,59.4,59.8,0.2,324,,,,97,0,170000,100,2531,2534,1,21,0,170000,73,533,481,,,,,,,,
2007-05-23,0050,3705000,222589000,60.0,60.25,59.95,60.05,0.25,418,,,,521,0,170000,145,2907,2531,15,30,0,170000,99,602,533,,,,,,,,
2007-05-24,0050,2193000,131682650,60.0,60.25,59.85,60.1,0.05,210,,,,15,0,169875,66,2856,2907,0,13,0,169875,50,639,602,,,,,,,,
2007-05-25,0050,3248250,192459000,59.4,59.5,59.05,59.45,-0.65,378,,,,143,0,169750,42,2957,2856,53,22,0,169750,10,627,639,,,,,,,,
2007-05-28,0050,1407000,83762050,59.5,59.65,59.4,59.5,0.05,171,,,,24,0,169625,10,2971,2957,0,165,0,169625,25,487,627,,,,,,,,
2007-05-29,0050,2835000,169732450,59.5,60.0,59.5,59.7,0.2,199,,,,46,0,169375,67,2950,2971,0,15,0,169375,168,640,487,,,,,,,,
2007-05-30,0050,3009200,178424190,60.1,60.1,59.05,59.25,-0.45,330,,,,62,0,169500,12,3000,2950,15,178,0,169500,5,467,640,,,,,,,,
2007-05-31,0050,1871000,111808600,59.85,59.9,59.65,59.75,0.5,197,,,,289,0,169500,27,3262,3000,4,1,0,169500,3,469,467,,,,,,,,
2007-06-01,0050,3068254,184001940,59.75,60.1,59.75,60.0,0.25,274,,,,23,0,169500,47,3238,3262,4,10,0,169500,15,474,469,,,,,,,,
2007-06-04,0050,3903050,234788715,60.2,60.35,60.0,60.2,0.2,315,,,,55,0,169500,44,3249,3238,0,1,0,169500,1,474,474,,,,,,,,
2007-06-05,0050,3417050,205489450,60.5,60.5,60.0,60.2,0.0,281,,,,35,0,168625,21,3263,3249,1,0,0,168625,171,645,474,,,,,,,,
2007-06-06,0050,5692150,345964910,60.5,61.1,60.4,60.75,0.55,501,,,,100,0,167375,159,3204,3263,6,166,0,167375,48,527,645,,,,,,,,
2007-06-07,0050,4467500,270558850,60.2,61.05,60.2,60.9,0.15,396,,,,115,0,179750,76,3243,3204,55,5,0,179750,182,704,527,,,,,,,,
2007-06-08,0050,2604000,157724600,60.4,60.75,60.3,60.7,-0.2,254,,,,33,60,179125,41,3175,3243,4,3,0,179125,52,753,704,,,,,,,,
2007-06-11,0050,3315200,201547600,60.8,60.9,60.7,60.85,0.15,287,,,,6,0,178500,16,3165,3175,0,0,0,178500,13,766,753,,,,,,,,
2007-06-12,0050,2662115,162624265,60.85,61.25,60.85,61.2,0.35,370,,,,25,0,178000,27,3163,3165,0,24,0,178000,12,754,766,,,,,,,,
2007-06-13,0050,1078200,65831020,60.95,61.2,60.95,61.2,0.0,148,,,,6,0,177875,24,3145,3163,0,0,0,177875,6,760,754,,,,,,,,
2007-06-14,0050,4642200,286568440,61.35,62.45,61.35,62.0,0.8,402,,,,10,0,174125,50,3105,3145,0,95,0,174125,6,671,760,,,,,,,,
2007-06-15,0050,5241290,329269977,62.3,63.25,62.3,63.2,1.2,501,,,,23,0,174125,60,3068,3105,56,51,0,174125,187,807,671,,,,,,,,
2007-06-20,0050,8591268,553631466,63.7,65.4,63.7,65.2,2.0,756,,,,324,0,174250,41,3351,3068,128,17,0,174250,217,1007,807,,,,,,,,
2007-06-21,0050,11237198,733997918,65.0,66.1,64.65,65.8,0.6,723,,,,463,0,174250,137,3677,3351,96,23,0,174250,40,1024,1007,,,,,,,,
2007-06-22,0050,7531250,493151500,65.95,66.05,64.75,65.4,-0.4,741,,,,492,203,174250,165,3801,3677,58,24,0,174250,5,1005,1024,,,,,,,,
2007-06-23,0050,3078000,199618100,64.6,65.0,64.6,64.95,-0.45,309,,,,128,162,174250,70,3697,3801,0,12,0,174250,41,1034,1005,,,,,,,,
2007-06-25,0050,7083000,466659250,65.2,66.35,65.2,66.15,1.2,667,,,,518,110,174000,177,3928,3697,27,305,0,174000,13,742,1034,,,,,,,,
2007-06-26,0050,4967271,325410272,66.05,66.1,65.05,65.35,-0.8,981,,,,135,0,173500,81,3982,3928,3,68,0,173500,21,695,742,,,,,,,,
2007-06-27,0050,3577129,232508678,65.15,65.4,64.7,65.0,-0.35,497,,,,122,0,173375,85,4019,3982,19,117,0,173375,46,624,695,,,,,,,,
2007-06-28,0050,6057400,394984310,65.65,65.65,65.0,65.2,0.2,452,,,,70,100,173375,88,3901,4019,4,18,0,173375,214,820,624,,,,,,,,
2007-06-29,0050,4210463,274148037,65.4,65.5,64.8,65.0,-0.2,346,,,,44,0,185625,96,3849,3901,4,110,0,185625,13,723,820,,,,,,,,
2007-07-02,0050,5579100,363814130,65.0,65.6,64.85,65.6,0.6,316,,,,83,0,184500,102,3830,3849,9,105,0,184500,20,638,723,,,,,,,,
2007-07-03,0050,4658063,308382475,66.05,66.3,66.0,66.3,0.7,530,,,,1047,8,183750,154,4715,3830,53,43,0,183750,171,766,638,,,,,,,,
2007-07-04,0050,9735000,648866750,66.65,66.9,66.35,66.8,0.5,712,,,,242,0,183750,160,4797,4715,75,63,0,183750,220,923,766,,,,,,,,
2007-07-05,0050,9408244,629553393,66.9,67.15,66.75,67.15,0.35,605,,,,54,1,183500,45,4805,4797,24,35,0,183500,53,941,923,,,,,,,,
2007-07-06,0050,9029200,605807380,67.15,67.25,66.9,67.0,-0.15,691,,,,111,0,182125,126,4790,4805,60,40,0,182125,185,1086,941,,,,,,,,
2007-07-09,0050,13392689,906941949,67.45,68.6,67.3,68.6,1.6,826,,,,427,0,180750,105,5112,4790,56,124,0,180750,56,1018,1086,,,,,,,,
2007-07-10,0050,3883401,266337327,69.0,69.0,68.2,68.65,0.05,574,,,,67,0,180125,57,5122,5112,33,14,0,180125,105,1109,1018,,,,,,,,
2007-07-11,0050,4321550,293772556,68.2,68.3,67.85,67.85,-0.8,695,,,,284,0,180000,88,5318,5122,15,323,0,180000,2,788,1109,,,,,,,,
2007-07-12,0050,10787210,735070314,68.2,68.4,67.9,68.2,0.35,556,,,,155,0,178750,83,5390,5318,22,185,0,178750,26,629,788,,,,,,,,
2007-07-13,0050,7695218,530281795,68.95,69.15,68.75,68.8,0.6,645,,,,148,819,177375,192,4527,5390,65,35,0,177375,97,691,629,,,,,,,,
2007-07-16,0050,2759500,189396450,68.8,68.8,68.05,68.5,-0.3,544,,,,68,351,176875,261,3983,4527,18,12,0,176875,203,882,691,,,,,,,,
2007-07-17,0050,12648250,863465100,68.5,68.9,67.7,68.6,0.1,974,,,,215,132,177500,116,3952,3985,136,223,0,177500,21,680,882,,,,,,,,
2007-07-18,0050,12296750,841926724,68.05,68.7,68.05,68.2,-0.4,525,,,,48,0,175375,83,3915,3950,109,3,0,175375,151,828,680,,,,,,,,
2007-07-19,0050,12213500,831919549,68.15,68.35,67.75,68.15,-0.05,559,,,,52,0,175000,256,3711,3915,7,154,0,175000,33,707,828,,,,,,,,
2007-07-20,0050,14245900,976377309,68.35,69.2,68.35,69.2,1.05,568,,,,288,169,173625,128,3702,3711,24,31,0,173625,24,700,707,,,,,,,,
2007-07-23,0050,11835543,814148112,68.75,69.0,68.65,68.85,-0.35,591,,,,109,0,169750,39,3772,3702,1,24,0,169750,144,820,700,,,,,,,,
2007-07-24,0050,12557200,868697879,68.8,69.75,68.8,69.75,0.9,597,,,,125,0,166750,117,3780,3772,40,258,0,166750,17,579,820,,,,,,,,
2007-07-25,0050,13321008,924321458,69.45,69.75,69.15,69.75,0.0,552,,,,178,0,166625,54,3899,3775,11,51,0,166625,205,733,579,,,,,,,,
2007-07-26,0050,16677000,1155685600,69.85,69.85,68.4,68.4,-1.35,880,,,,46,0,150750,268,3677,3899,33,197,0,150750,109,645,733,,,,,,,,
2007-07-27,0050,13299200,879363060,66.15,66.85,65.55,65.55,-2.85,2192,,,,836,0,149125,199,4314,3677,94,185,0,149125,40,500,645,,,,,,,,
2007-07-30,0050,27170196,1752719389,64.45,64.75,64.2,64.7,-0.85,1778,,,,935,0,147125,134,5115,4314,227,173,0,147125,40,367,500,,,,,,,,
2007-07-31,0050,18614000,1221900300,68.0,68.0,65.2,66.3,1.6,1268,,,,355,0,131250,578,4883,5106,250,123,0,131250,79,320,364,,,,,,,,
2007-08-01,0050,16125180,1042203962,65.8,65.8,63.1,63.3,-3.0,2247,,,,986,1,129625,481,5376,4872,63,48,1,129625,318,590,321,,,,,,,,
2007-08-02,0050,13237200,843202140,64.0,64.5,62.9,64.4,1.1,1632,,,,547,0,129625,268,5655,5376,358,167,0,129625,237,660,590,,,,,,,,
2007-08-03,0050,19225000,1251109900,65.0,65.5,64.75,65.3,0.9,938,,,,275,0,125625,652,5278,5655,91,57,0,125625,59,662,660,,,,,,,,
2007-08-06,0050,10716100,687010230,63.8,64.7,63.7,64.65,-0.65,1099,,,,498,0,125375,190,5586,5278,114,72,0,125375,74,664,662,,,,,,,,
2007-08-07,0050,5691050,367421355,65.3,65.3,63.8,63.9,-0.75,921,,,,376,0,124250,231,5731,5586,150,78,0,124250,132,718,664,,,,,,,,
2007-08-08,0050,17377300,1122555610,64.2,65.2,64.1,65.2,1.3,877,,,,331,1,121500,235,5826,5731,103,177,0,121500,97,638,718,,,,,,,,
2007-08-09,0050,20097100,1322531600,65.9,66.1,65.45,65.75,0.55,972,,,,130,2,118500,600,5354,5826,32,66,0,118500,171,743,638,,,,,,,,
2007-08-10,0050,8713949,556519896,63.55,64.3,63.55,64.0,-1.75,1366,,,,747,0,116750,359,5742,5354,127,217,0,116750,125,651,743,,,,,,,,
2007-08-13,0050,15004500,959860323,64.0,64.4,63.7,63.85,-0.15,763,,,,203,0,114750,99,5846,5742,99,126,0,114750,25,550,651,,,,,,,,
2007-08-14,0050,18188710,1165149345,63.85,64.5,63.4,64.5,0.65,851,,,,652,0,110625,248,6250,5846,205,54,0,110625,53,549,550,,,,,,,,
2007-08-15,0050,9247500,579081750,63.5,63.5,61.9,62.15,-2.35,2161,,,,1187,0,111500,212,7225,6250,130,39,0,111500,342,852,549,,,,,,,,
2007-08-16,0050,17825710,1074902320,61.95,61.95,58.2,59.6,-2.55,3019,,,,1886,0,113750,958,8153,7225,568,256,0,113750,130,726,852,,,,,,,,
2007-08-17,0050,14138820,843538270,59.6,61.0,58.5,59.65,0.05,2210,,,,1610,0,115375,634,9129,8153,682,114,0,115375,545,1157,726,,,,,,,,
2007-08-20,0050,15247977,942927863,61.5,62.45,61.25,62.35,2.7,2000,,,,567,20,114750,1280,8396,9129,526,444,0,114750,87,800,1157,,,,,,,,
